id,device_id,captured_at,iso8601,local_timestamp_ist,voltage,current,real_power_kw,apparent_power_kva,reactive_power_kvar,energy_kwh,total_energy_kwh,frequency,power_factor,tariff_period,tariff_inr_per_kwh,instant_cost_inr,load_state,quality_flag,metadata
456,meter-001,1785546360,2026-08-01T01:06:00Z,2026-08-01 06:36:00 IST,234.067,1.672,0.3735,0.3914,0.1171,0.006225,35.542579,49.958,0.9542,Off-Peak (20:00-10:00),4.23,0.026333,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
457,meter-001,1785546420,2026-08-01T01:07:00Z,2026-08-01 06:37:00 IST,234.02,1.635,0.3668,0.3827,0.1089,0.006114,35.548693,49.971,0.9587,Off-Peak (20:00-10:00),4.23,0.025863,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
458,meter-001,1785546480,2026-08-01T01:08:00Z,2026-08-01 06:38:00 IST,233.692,1.131,0.2463,0.2642,0.0955,0.004106,35.552799,49.976,0.9324,Off-Peak (20:00-10:00),4.23,0.017367,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
459,meter-001,1785546540,2026-08-01T01:09:00Z,2026-08-01 06:39:00 IST,233.773,1.129,0.2586,0.2639,0.0526,0.00431,35.557109,49.974,0.98,Off-Peak (20:00-10:00),4.23,0.01823,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
460,meter-001,1785546600,2026-08-01T01:10:00Z,2026-08-01 06:40:00 IST,233.735,1.141,0.2496,0.2667,0.0941,0.00416,35.561269,49.963,0.9357,Off-Peak (20:00-10:00),4.23,0.017596,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
461,meter-001,1785546660,2026-08-01T01:11:00Z,2026-08-01 06:41:00 IST,234.215,1.13,0.2585,0.2647,0.057,0.004308,35.565577,49.974,0.9765,Off-Peak (20:00-10:00),4.23,0.018223,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
462,meter-001,1785546720,2026-08-01T01:12:00Z,2026-08-01 06:42:00 IST,233.836,1.187,0.2726,0.2775,0.0516,0.004544,35.570121,49.991,0.9826,Off-Peak (20:00-10:00),4.23,0.01922,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
463,meter-001,1785546780,2026-08-01T01:13:00Z,2026-08-01 06:43:00 IST,233.433,1.202,0.2713,0.2805,0.0713,0.004521,35.574642,49.963,0.9672,Off-Peak (20:00-10:00),4.23,0.019124,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
464,meter-001,1785546840,2026-08-01T01:14:00Z,2026-08-01 06:44:00 IST,233.543,1.251,0.2838,0.2922,0.0699,0.00473,35.579372,49.985,0.971,Off-Peak (20:00-10:00),4.23,0.020006,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
465,meter-001,1785546900,2026-08-01T01:15:00Z,2026-08-01 06:45:00 IST,232.507,7.285,1.6542,1.6937,0.3638,0.02757,35.606942,49.981,0.9767,Off-Peak (20:00-10:00),4.23,0.11662,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
466,meter-001,1785546960,2026-08-01T01:16:00Z,2026-08-01 06:46:00 IST,232.483,7.15,1.6084,1.6624,0.4201,0.026807,35.633749,49.977,0.9675,Off-Peak (20:00-10:00),4.23,0.113392,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
467,meter-001,1785547020,2026-08-01T01:17:00Z,2026-08-01 06:47:00 IST,232.784,7.127,1.6173,1.6591,0.3699,0.026956,35.660705,49.968,0.9748,Off-Peak (20:00-10:00),4.23,0.114023,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
468,meter-001,1785547080,2026-08-01T01:18:00Z,2026-08-01 06:48:00 IST,232.647,7.378,1.6718,1.7166,0.3893,0.027864,35.688569,49.968,0.9739,Off-Peak (20:00-10:00),4.23,0.117865,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
469,meter-001,1785547140,2026-08-01T01:19:00Z,2026-08-01 06:49:00 IST,232.861,7.358,1.683,1.7134,0.3209,0.028051,35.71662,49.979,0.9823,Off-Peak (20:00-10:00),4.23,0.118655,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
470,meter-001,1785547200,2026-08-01T01:20:00Z,2026-08-01 06:50:00 IST,232.619,7.243,1.6554,1.6849,0.3143,0.027589,35.744209,49.968,0.9824,Off-Peak (20:00-10:00),4.23,0.116703,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
471,meter-001,1785547260,2026-08-01T01:21:00Z,2026-08-01 06:51:00 IST,232.542,7.446,1.6944,1.7316,0.357,0.02824,35.772449,49.976,0.9785,Off-Peak (20:00-10:00),4.23,0.119454,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
472,meter-001,1785547320,2026-08-01T01:22:00Z,2026-08-01 06:52:00 IST,232.383,7.32,1.6533,1.7011,0.4,0.027556,35.800005,49.96,0.972,Off-Peak (20:00-10:00),4.23,0.116561,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
473,meter-001,1785547380,2026-08-01T01:23:00Z,2026-08-01 06:53:00 IST,232.245,7.385,1.6666,1.7151,0.4052,0.027777,35.827782,49.978,0.9717,Off-Peak (20:00-10:00),4.23,0.117495,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
474,meter-001,1785547440,2026-08-01T01:24:00Z,2026-08-01 06:54:00 IST,233.002,7.377,1.6672,1.7189,0.4186,0.027786,35.855568,49.971,0.9699,Off-Peak (20:00-10:00),4.23,0.117535,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
475,meter-001,1785547500,2026-08-01T01:25:00Z,2026-08-01 06:55:00 IST,233.092,7.227,1.6317,1.6847,0.4192,0.027195,35.882763,49.987,0.9685,Off-Peak (20:00-10:00),4.23,0.115033,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
476,meter-001,1785547560,2026-08-01T01:26:00Z,2026-08-01 06:56:00 IST,232.294,7.167,1.6157,1.6649,0.4015,0.026929,35.909692,49.977,0.9705,Off-Peak (20:00-10:00),4.23,0.11391,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
477,meter-001,1785547620,2026-08-01T01:27:00Z,2026-08-01 06:57:00 IST,232.384,7.354,1.6768,1.709,0.3305,0.027946,35.937638,49.974,0.9811,Off-Peak (20:00-10:00),4.23,0.118211,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
478,meter-001,1785547680,2026-08-01T01:28:00Z,2026-08-01 06:58:00 IST,232.275,7.203,1.6201,1.6731,0.4179,0.027001,35.964639,49.976,0.9683,Off-Peak (20:00-10:00),4.23,0.114215,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
479,meter-001,1785547740,2026-08-01T01:29:00Z,2026-08-01 06:59:00 IST,232.906,7.207,1.6473,1.6785,0.3218,0.027456,35.992095,49.963,0.9814,Off-Peak (20:00-10:00),4.23,0.116137,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
480,meter-001,1785547800,2026-08-01T01:30:00Z,2026-08-01 07:00:00 IST,232.359,7.091,1.5939,1.6477,0.4178,0.026565,36.01866,49.991,0.9673,Off-Peak (20:00-10:00),4.23,0.11237,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
481,meter-001,1785547860,2026-08-01T01:31:00Z,2026-08-01 07:01:00 IST,232.893,7.102,1.6144,1.654,0.3594,0.026907,36.045567,49.962,0.9761,Off-Peak (20:00-10:00),4.23,0.113817,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
482,meter-001,1785547920,2026-08-01T01:32:00Z,2026-08-01 07:02:00 IST,232.506,7.124,1.6023,1.6565,0.42,0.026706,36.072273,49.959,0.9673,Off-Peak (20:00-10:00),4.23,0.112965,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
483,meter-001,1785547980,2026-08-01T01:33:00Z,2026-08-01 07:03:00 IST,232.225,7.218,1.6303,1.6762,0.3895,0.027172,36.099445,49.959,0.9726,Off-Peak (20:00-10:00),4.23,0.114936,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
484,meter-001,1785548040,2026-08-01T01:34:00Z,2026-08-01 07:04:00 IST,232.687,6.909,1.5703,1.6077,0.3451,0.026171,36.125616,49.962,0.9767,Off-Peak (20:00-10:00),4.23,0.110704,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
485,meter-001,1785548100,2026-08-01T01:35:00Z,2026-08-01 07:05:00 IST,233.125,5.177,1.1723,1.2068,0.2865,0.019539,36.145155,49.993,0.9714,Off-Peak (20:00-10:00),4.23,0.08265,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
486,meter-001,1785548160,2026-08-01T01:36:00Z,2026-08-01 07:06:00 IST,233.298,5.032,1.1528,1.1739,0.2217,0.019213,36.164368,49.969,0.982,Off-Peak (20:00-10:00),4.23,0.081271,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
487,meter-001,1785548220,2026-08-01T01:37:00Z,2026-08-01 07:07:00 IST,232.726,5.146,1.1619,1.1975,0.2898,0.019365,36.183733,49.988,0.9703,Off-Peak (20:00-10:00),4.23,0.081914,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
488,meter-001,1785548280,2026-08-01T01:38:00Z,2026-08-01 07:08:00 IST,232.655,5.194,1.1749,1.2084,0.2825,0.019582,36.203315,49.991,0.9723,Off-Peak (20:00-10:00),4.23,0.082832,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
489,meter-001,1785548340,2026-08-01T01:39:00Z,2026-08-01 07:09:00 IST,233.259,5.206,1.18,1.2144,0.287,0.019667,36.222982,49.991,0.9717,Off-Peak (20:00-10:00),4.23,0.08319,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
490,meter-001,1785548400,2026-08-01T01:40:00Z,2026-08-01 07:10:00 IST,232.835,5.131,1.1673,1.1947,0.2542,0.019455,36.242437,49.991,0.9771,Off-Peak (20:00-10:00),4.23,0.082295,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
491,meter-001,1785548460,2026-08-01T01:41:00Z,2026-08-01 07:11:00 IST,232.977,5.093,1.1582,1.1865,0.2577,0.019303,36.26174,49.989,0.9761,Off-Peak (20:00-10:00),4.23,0.081652,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
492,meter-001,1785548520,2026-08-01T01:42:00Z,2026-08-01 07:12:00 IST,233.363,5.1,1.167,1.1902,0.234,0.019449,36.281189,49.97,0.9805,Off-Peak (20:00-10:00),4.23,0.082271,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
493,meter-001,1785548580,2026-08-01T01:43:00Z,2026-08-01 07:13:00 IST,232.74,5.757,1.2776,1.3398,0.4037,0.021293,36.302482,49.987,0.9535,Off-Peak (20:00-10:00),4.23,0.090067,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
494,meter-001,1785548640,2026-08-01T01:44:00Z,2026-08-01 07:14:00 IST,232.482,5.992,1.325,1.393,0.4299,0.022083,36.324565,49.972,0.9512,Off-Peak (20:00-10:00),4.23,0.09341,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
495,meter-001,1785548700,2026-08-01T01:45:00Z,2026-08-01 07:15:00 IST,233.079,3.022,0.6755,0.7044,0.1995,0.011259,36.335824,49.96,0.959,Off-Peak (20:00-10:00),4.23,0.047624,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
496,meter-001,1785548760,2026-08-01T01:46:00Z,2026-08-01 07:16:00 IST,233.037,2.966,0.6669,0.6913,0.1822,0.011114,36.346938,49.994,0.9647,Off-Peak (20:00-10:00),4.23,0.047013,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
497,meter-001,1785548820,2026-08-01T01:47:00Z,2026-08-01 07:17:00 IST,232.938,3.112,0.6904,0.7249,0.2208,0.011507,36.358445,49.97,0.9525,Off-Peak (20:00-10:00),4.23,0.048676,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
498,meter-001,1785548880,2026-08-01T01:48:00Z,2026-08-01 07:18:00 IST,232.88,3.097,0.6958,0.7213,0.1901,0.011596,36.370041,49.989,0.9647,Off-Peak (20:00-10:00),4.23,0.049052,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
499,meter-001,1785548940,2026-08-01T01:49:00Z,2026-08-01 07:19:00 IST,232.975,3.2,0.715,0.7456,0.2115,0.011916,36.381957,49.983,0.9589,Off-Peak (20:00-10:00),4.23,0.050405,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
500,meter-001,1785549000,2026-08-01T01:50:00Z,2026-08-01 07:20:00 IST,233.662,3.202,0.7111,0.7481,0.2325,0.011851,36.393808,49.967,0.9505,Off-Peak (20:00-10:00),4.23,0.05013,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
501,meter-001,1785549060,2026-08-01T01:51:00Z,2026-08-01 07:21:00 IST,233.164,3.175,0.7126,0.7403,0.2005,0.011877,36.405685,49.975,0.9626,Off-Peak (20:00-10:00),4.23,0.050241,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
502,meter-001,1785549120,2026-08-01T01:52:00Z,2026-08-01 07:22:00 IST,232.887,3.238,0.727,0.7541,0.2002,0.012117,36.417802,49.964,0.9641,Off-Peak (20:00-10:00),4.23,0.051256,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
503,meter-001,1785549180,2026-08-01T01:53:00Z,2026-08-01 07:23:00 IST,233.657,3.271,0.7273,0.7642,0.2347,0.012122,36.429924,49.985,0.9517,Off-Peak (20:00-10:00),4.23,0.051275,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
504,meter-001,1785549240,2026-08-01T01:54:00Z,2026-08-01 07:24:00 IST,233.563,3.197,0.7132,0.7466,0.2209,0.011886,36.44181,49.98,0.9552,Off-Peak (20:00-10:00),4.23,0.05028,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
505,meter-001,1785549300,2026-08-01T01:55:00Z,2026-08-01 07:25:00 IST,232.484,6.233,1.3773,1.4491,0.4505,0.022956,36.464766,49.962,0.9504,Off-Peak (20:00-10:00),4.23,0.097102,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
506,meter-001,1785549360,2026-08-01T01:56:00Z,2026-08-01 07:26:00 IST,232.751,6.123,1.3534,1.4251,0.4463,0.022557,36.487323,49.981,0.9497,Off-Peak (20:00-10:00),4.23,0.095418,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
507,meter-001,1785549420,2026-08-01T01:57:00Z,2026-08-01 07:27:00 IST,232.341,5.987,1.3374,1.391,0.3821,0.022291,36.509614,49.984,0.9615,Off-Peak (20:00-10:00),4.23,0.09429,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
508,meter-001,1785549480,2026-08-01T01:58:00Z,2026-08-01 07:28:00 IST,232.733,6.258,1.3891,1.4566,0.4381,0.023152,36.532766,49.969,0.9537,Off-Peak (20:00-10:00),4.23,0.097932,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
509,meter-001,1785549540,2026-08-01T01:59:00Z,2026-08-01 07:29:00 IST,233.145,6.056,1.3514,1.412,0.4093,0.022523,36.555289,49.969,0.9571,Off-Peak (20:00-10:00),4.23,0.095273,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
510,meter-001,1785549600,2026-08-01T02:00:00Z,2026-08-01 07:30:00 IST,233.021,6.221,1.3816,1.4497,0.4393,0.023026,36.578315,49.986,0.953,Off-Peak (20:00-10:00),4.23,0.097401,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
511,meter-001,1785549660,2026-08-01T02:01:00Z,2026-08-01 07:31:00 IST,232.778,5.99,1.337,1.3943,0.3957,0.022283,36.600598,49.995,0.9589,Off-Peak (20:00-10:00),4.23,0.094257,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
512,meter-001,1785549720,2026-08-01T02:02:00Z,2026-08-01 07:32:00 IST,232.488,6.031,1.3493,1.4022,0.3816,0.022488,36.623086,49.972,0.9623,Off-Peak (20:00-10:00),4.23,0.095125,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
513,meter-001,1785549780,2026-08-01T02:03:00Z,2026-08-01 07:33:00 IST,232.753,5.317,1.1971,1.2375,0.3137,0.019952,36.643038,49.981,0.9673,Off-Peak (20:00-10:00),4.23,0.084396,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
514,meter-001,1785549840,2026-08-01T02:04:00Z,2026-08-01 07:34:00 IST,232.629,5.245,1.1871,1.2201,0.2817,0.019786,36.662824,49.975,0.973,Off-Peak (20:00-10:00),4.23,0.083694,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
515,meter-001,1785549900,2026-08-01T02:05:00Z,2026-08-01 07:35:00 IST,232.596,5.434,1.2261,1.2639,0.3068,0.020435,36.683259,49.984,0.9701,Off-Peak (20:00-10:00),4.23,0.086442,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
516,meter-001,1785549960,2026-08-01T02:06:00Z,2026-08-01 07:36:00 IST,232.96,5.315,1.2167,1.2381,0.2296,0.020278,36.703537,49.976,0.9827,Off-Peak (20:00-10:00),4.23,0.085774,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
517,meter-001,1785550020,2026-08-01T02:07:00Z,2026-08-01 07:37:00 IST,232.965,5.223,1.1919,1.2168,0.2448,0.019866,36.723403,49.985,0.9796,Off-Peak (20:00-10:00),4.23,0.084032,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
518,meter-001,1785550080,2026-08-01T02:08:00Z,2026-08-01 07:38:00 IST,232.743,5.252,1.1872,1.2225,0.2917,0.019786,36.743189,49.98,0.9711,Off-Peak (20:00-10:00),4.23,0.083695,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
519,meter-001,1785550140,2026-08-01T02:09:00Z,2026-08-01 07:39:00 IST,232.731,5.185,1.1746,1.2067,0.2764,0.019577,36.762766,49.978,0.9734,Off-Peak (20:00-10:00),4.23,0.082811,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
520,meter-001,1785550200,2026-08-01T02:10:00Z,2026-08-01 07:40:00 IST,232.966,2.425,0.555,0.5648,0.1049,0.00925,36.772016,49.979,0.9826,Off-Peak (20:00-10:00),4.23,0.039128,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
521,meter-001,1785550260,2026-08-01T02:11:00Z,2026-08-01 07:41:00 IST,233.094,2.438,0.5552,0.5684,0.1215,0.009254,36.78127,49.996,0.9769,Off-Peak (20:00-10:00),4.23,0.039144,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
522,meter-001,1785550320,2026-08-01T02:12:00Z,2026-08-01 07:42:00 IST,233.113,2.36,0.5386,0.5501,0.1123,0.008976,36.790246,49.986,0.9789,Off-Peak (20:00-10:00),4.23,0.037969,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
523,meter-001,1785550380,2026-08-01T02:13:00Z,2026-08-01 07:43:00 IST,232.89,2.483,0.5614,0.5782,0.138,0.009357,36.799603,50.001,0.9711,Off-Peak (20:00-10:00),4.23,0.039582,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
524,meter-001,1785550440,2026-08-01T02:14:00Z,2026-08-01 07:44:00 IST,233.151,2.438,0.551,0.5684,0.1397,0.009183,36.808786,49.992,0.9693,Off-Peak (20:00-10:00),4.23,0.038843,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
525,meter-001,1785550500,2026-08-01T02:15:00Z,2026-08-01 07:45:00 IST,233.472,2.494,0.5658,0.5823,0.1376,0.009429,36.818215,49.991,0.9717,Off-Peak (20:00-10:00),4.23,0.039886,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
